time,seconds_elapsed,z,y,x
1761466573241029400,0.119029296875,-0.22840835813581942,0.041516251736879346,-0.05923398699611425
1761466573251013400,0.129013427734375,-0.1768739857316017,0.00689852734208107,-0.07136924594789743
1761466573260998100,0.138998046875,-0.06618395226448774,0.07739245176017284,-0.07318404028490186
1761466573270982100,0.148982177734375,0.034489129579067225,0.1018675523251295,-0.043931642315536736
1761466573280967200,0.15896728515625,0.1086643728584051,0.10033610497415066,0.005957739360630512
1761466573290951200,0.168951171875,0.1537400706425309,0.10641337906122207,0.028549072005599734
1761466573300935200,0.17893505859375,0.18960136535763739,0.10532207669317721,0.05558525523021817
1761466573310920200,0.188920166015625,0.1778042523190379,0.08431669806540013,0.06127265321686864
1761466573320904200,0.198904296875,0.19012451244890688,0.04555588251650333,0.050451253342628476
1761466573330889200,0.20888916015625,0.21376725384294987,-0.0058937342137098305,0.0337659298710525
1761466573340873200,0.218873291015625,0.17896832766234874,-0.03494038047790527,-0.0021573241643607615
1761466573350858200,0.228858154296875,0.12960253146886824,-0.014819967991113661,-0.04681757301539182
1761466573360842200,0.23884228515625,0.11888824523091315,-0.004240121787786483,-0.06832768629491329
1761466573370827300,0.2488271484375,0.12002981648147105,0.03223462865054607,-0.06981529450416564
1761466573380811300,0.258811279296875,0.09308627997636794,0.045480479192733764,-0.06775339353829622
1761466573390796500,0.268796630859375,0.06501870787739754,0.05918401037454605,-0.04557926339209079
1761466573400780300,0.2787802734375,0.07229279053360223,0.04820318215489387,-0.040939328631758684
1761466573410765300,0.288765380859375,0.11125614291727542,0.03990647845268249,-0.0355164268001914
1761466573420749300,0.298749267578125,0.08973696954846382,0.021333879929780957,-0.045832361370325085
1761466573430734300,0.308734375,0.028466216027736663,0.017163316246867177,-0.04027019719853997
1761466573440718300,0.31871826171875,-0.005057283389568328,0.020713117682933806,-0.009399258116632699
1761466573450703400,0.328703369140625,-0.039703649356961246,0.004914075526595115,0.03263049610033631
1761466573460687400,0.338687255859375,-0.0032753684088587757,0.010253682988882065,0.06844488293379544
1761466573470671400,0.34867138671875,0.015897241833806038,0.011553075149655341,0.07882350747659803
1761466573480656400,0.358656494140625,-0.005619885708391666,-0.0023918635725975034,0.07666340683326124
1761466573490640400,0.368640380859375,-0.01581044033318758,0.014867898786067962,0.05665376124456525
1761466573500625400,0.37862548828125,0.019439152224361895,0.044319034197926516,0.02088482098802924
1761466573510609400,0.388609375,0.03855389479994774,0.05339782818853855,-0.013715075489133595
1761466573520594400,0.398594482421875,0.016717326045036316,0.05381868394911289,-0.043696518385410305
1761466573530578400,0.408578369140625,0.03267331232875585,0.06144669460952282,-0.06171849728822708
1761466573540563500,0.4185634765625,0.07132219193577766,0.046992637321352955,-0.06628682811707258
1761466573550547500,0.42854736328125,0.08757774568796158,0.041674072647094725,-0.06752455321848393
1761466573560532200,0.4385322265625,0.03939093014597893,0.05859072065651416,-0.06528422694578767
1761466573570516200,0.44851611328125,-0.010221242024004458,0.07449789936244487,-0.062088207383453844
1761466573580501200,0.458501220703125,-0.055360652694106095,0.0728542238086462,-0.061790978002548215
1761466573590485200,0.4684853515625,-0.05308218636810779,0.0907265651077032,-0.05565101394280791
1761466573600470300,0.47847021484375,-0.05955488951355219,0.08685352306663989,-0.05349734304025769
1761466573610454300,0.488454345703125,-0.08543225809186697,0.06954232278168201,-0.06699132312461734
1761466573620438300,0.498438232421875,-0.0857876474007964,0.06553659427165985,-0.07041165296211838
1761466573630423300,0.50842333984375,-0.0804009859263897,0.06577566372454166,-0.05838803769126534
1761466573640407300,0.5184072265625,-0.05286006805002689,0.07584580684006213,-0.039206367359310386
1761466573650392300,0.528392333984375,-0.04301087420880794,0.061170800277590746,-0.03699877431243658
1761466573660376300,0.538376220703125,-0.0635123949676752,0.05220306544601917,-0.04226838527843356
1761466573670361300,0.548361328125,-0.06994681192934513,0.0746837773233652,-0.040595337499678134
1761466573680345300,0.558345458984375,-0.07641162402927876,0.09264671951532363,-0.0170372056491673
1761466573690330400,0.568330322265625,-0.03052110273092985,0.07399754862487316,-0.028503917689621447
1761466573700314400,0.578314453125,0.0084352353900671,0.10178162760734558,-0.05287599627152085
1761466573710299100,0.588299072265625,0.0010883797585964203,0.08838672398328781,-0.07324585347473621
1761466573720283400,0.598283447265625,0.017325228810310362,0.05129939460456371,-0.07354965872690081
1761466573730268200,0.60826806640625,0.019279577748477456,0.04070668891966343,-0.08657558290809392
1761466573740252200,0.618252197265625,0.025734160715341566,0.016706220129132268,-0.09943784096017479
1761466573750237200,0.6282373046875,0.04005962318778038,0.01811784049272537,-0.10513488355800509
1761466573760221200,0.63822119140625,0.061029638241231435,0.02657061153948307,-0.07025543948709964
1761466573770206200,0.648206298828125,0.05611030201762914,0.02281915005147457,-0.030056700089573857
1761466573780190200,0.658190185546875,0.02908113305568695,0.01005085389316082,-0.012917495370656252
1761466573790174200,0.66817431640625,0.01695288836658001,0.02238134315609932,-0.03771072197407484
1761466573800159200,0.6781591796875,0.02285568266957998,0.021646599140763282,-0.03786357444822788
1761466573810143200,0.688143310546875,0.024545243191719055,0.0284340673238039,-0.02916018964126706
1761466573820128300,0.698128173828125,0.0463590155929327,0.03196808666884899,-0.017189619731903076
1761466573830112300,0.7081123046875,0.06102116267383098,0.028142975422739983,-0.031181174074858424
1761466573840097500,0.71809765625,0.04589373616874218,0.02578150698840618,-0.04137099804729223
1761466573850081300,0.728081298828125,0.04068096995651722,0.013073416584730147,-0.039441637419909234
1761466573860066300,0.73806640625,0.03558277003467083,0.031575872480869294,-0.04629530270695686
1761466573870050300,0.74805029296875,0.023127777609229086,0.034597266128659244,-0.06341390302926302
1761466573880035300,0.758035400390625,0.04396218358427286,0.033845570978522296,-0.09911766909509896
1761466573890019300,0.768019287109375,0.04693009347915649,0.03742401398718357,-0.10949307876750826
1761466573900004400,0.77800439453125,0.024494974309206007,0.049152445703744885,-0.08944047081992029
1761466573909988400,0.78798828125,0.00601969868093729,0.0653904637992382,-0.04241334670707583
1761466573919973400,0.797973388671875,-0.011808511215448379,0.06551730504930019,0.005850771854817867
1761466573929957400,0.807957275390625,-0.02442424716055393,0.06272212137281895,0.016692776125669478
1761466573939941400,0.81794140625,-0.01457476105839014,0.04170037613213062,-0.011848989356309176
1761466573949926400,0.827926513671875,0.013307809862494469,0.04235562517046928,-0.03913198694884777
1761466573959910400,0.837910400390625,0.009232230986654757,0.06679682346582412,-0.049012014319747686
1761466573969895400,0.8478955078125,0.00315144976824522,0.06282850435674191,-0.05811565049067139
1761466573979879400,0.85787939453125,0.01633592551201582,0.067076809450984,-0.0549184618845582
