time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
1761466491794135800,-0.1679597346529364,-0.0098626378446817,0.0894832870483398,0.0129040507599711,0.0986117720603942,0.0491227507591247,standing
1761466491804120800,-0.1527493060395121,-0.0146340900301933,0.051632572081685,0.0133242970332503,0.0974514335393905,0.0524495765566825,standing
1761466491814104800,-0.1299962069615721,-0.0101350250452756,0.0376034622073173,0.0192229449748992,0.0939728245139122,0.0560560673475265,standing
1761466491824089900,-0.1138378299735486,0.02292085686028,0.028948446586728,0.0189539659768342,0.087586298584938,0.0571429058909416,standing
1761466491834074600,-0.1100485206931829,0.0526636686950921,0.0273158769488334,0.0149640180170536,0.0764111429452896,0.0579354614019393,standing
1761466491844059000,-0.1042953639939427,0.0514250668108463,0.0539963786035776,0.006372925825417,0.0675143226981163,0.0568448975682258,standing
1761466491854043600,-0.1219620997183024,0.037009003445506,0.0977677157908677,0.0031779361888766,0.0656471848487854,0.0564140975475311,standing
1761466491864027600,-0.1015389048926532,0.0210386963754892,0.1368704766452312,0.0023560845293104,0.0712499469518661,0.0542292445898056,standing
1761466491874012700,-0.0765564393274486,0.0049888943284749,0.1373871939957141,0.0039593251422047,0.0702568739652633,0.0523052513599395,standing
1761466491883996700,-0.068004591820389,-0.0261333891659975,0.1382598851770162,0.0014940367545932,0.0650373473763465,0.0540395006537437,standing
1761466491893981700,-0.0489826420947909,-0.0170499190002679,0.1202501812338829,-0.0013326805783435,0.0540709272027015,0.0550881326198577,standing
1761466491903965700,-0.0655669894099235,0.0203594819396734,0.1099164187461137,-0.0047407280653715,0.0468151457607746,0.0561533980071544,standing
1761466491913950700,-0.0967712520994246,0.0281821383893489,0.0662485419332981,-0.0102545917034149,0.0355794504284858,0.0601394101977348,standing
1761466491923934700,-0.118405430150032,0.0469242482602596,0.0199210905224084,-0.0114173274487257,0.0289718825370073,0.0600957311689853,standing
1761466491933919700,-0.1311222883820533,0.0351174906104803,0.0021212299376726,-0.0068973302841186,0.0326945707201957,0.063022032380104,standing
1761466491943903700,-0.131333593045175,0.0381868150532245,-0.0151052146732807,0.000745941651985,0.0362179316580295,0.0648734718561172,standing
1761466491953888800,-0.085294018664956,-0.0016617957323789,-0.0164016842246055,0.0077408934012055,0.0518209561705589,0.067818246781826,standing
1761466491963873500,-0.0440669591329991,-0.0719160661756992,0.0334136093020439,0.0256192255765199,0.0788017064332962,0.0789931342005729,standing
1761466491973857500,0.0040891690097749,-0.0985088895469903,0.0831201817572116,0.0517408661544323,0.1155589744448661,0.0881579965353012,standing
1761466491983842800,0.0178542211204767,-0.1025923594683408,0.1330991414129734,0.0777727365493774,0.1609046161174774,0.0953394770622253,standing
1761466491993826600,0.0100749654211103,-0.0745668729454279,0.211756498542428,0.0913631096482276,0.2076987326145172,0.0962328612804412,standing
1761466492003811800,-0.0249272282466292,-0.0461678769350051,0.2378770282268524,0.092133030295372,0.2257725447416305,0.0997389107942581,standing
1761466492013795800,-0.0671129036776721,-0.0357908598273992,0.1805477058082819,0.0842050835490226,0.2212633341550827,0.1019552797079086,standing
1761466492023780900,-0.1179877892598509,-0.0076589903205633,0.1093318968564271,0.0664761587977409,0.2010584622621536,0.1072656214237213,standing
1761466492033764900,-0.1632584250941872,0.0366816711872816,0.0265542449265718,0.0529271326959133,0.1630523204803466,0.1099331229925155,standing
