time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
1761467126734835200,-0.4120111771984026,0.1122895776182413,-0.0345943435192108,-0.051172100007534,-0.1535103917121887,-0.0025341785512864,walking
1761467126744817000,-0.4533146264348179,0.0418283864259719,-0.0542237576186656,0.0089851673692464,-0.1304603964090347,-0.0359766371548175,walking
1761467126754800000,-0.4952637166310101,-0.0601414572298526,-0.0797018977463245,0.0599373020231723,-0.1173882633447647,-0.0593658499419689,walking
1761467126764781800,-0.4997657407579943,-0.1544461730852723,-0.1224047289192676,0.0893577560782432,-0.1189731359481811,-0.0850120857357978,walking
1761467126774764500,-0.5137464449133724,-0.187809805765748,-0.1576829630494117,0.0840689837932586,-0.1295062005519867,-0.1082596182823181,walking
1761467126784747500,-0.5340257742889225,-0.2020461286500096,-0.1875532006561756,0.0556393936276435,-0.1439457982778549,-0.1328175067901611,walking
1761467126794729700,-0.6051459773791954,-0.1837991088196635,-0.168040690934658,0.0253520607948303,-0.1602755039930343,-0.1521477997303009,walking
1761467126804712400,-0.6909172946996986,-0.176614165751636,-0.0684101038813591,0.0009080981835722,-0.1656602472066879,-0.1721280664205551,walking
1761467126814695700,-0.7565000662006437,-0.1911371966227888,-0.009645780223608,0.0008694822899997,-0.1644232124090194,-0.1890162378549575,walking
1761467126824677600,-0.8024663561489432,-0.1761623303309082,0.0359656318724155,0.0082787089049816,-0.150685578584671,-0.1952027082443237,walking
1761467126834660600,-0.8299885693248361,-0.166132811486721,0.0693903470903635,0.0236523393541574,-0.1330788880586624,-0.2008344829082489,walking
1761467126844643600,-0.8387443419061601,-0.1768354072868823,0.0441466002404689,0.0489509552717208,-0.1193620488047599,-0.1950480192899704,walking
1761467126854625800,-0.846959066413343,-0.2182449837788939,-0.0264414322018623,0.0680117309093475,-0.1157097890973091,-0.18278469145298,walking
1761467126864608500,-0.8415957858145237,-0.2632593067646026,-0.0712795218378305,0.0827575325965881,-0.1155319586396217,-0.172911986708641,walking
1761467126874591500,-0.8180740404516458,-0.2790978041484951,-0.0343242944061756,0.083549290895462,-0.1223794743418693,-0.1646718978881836,walking
1761467126884573700,-0.8022561474643647,-0.2738154798313975,0.0080260700672864,0.0653489530086517,-0.1285169422626495,-0.1623051911592483,walking
1761467126894556400,-0.7633942096285522,-0.3247793588712811,0.0596732551962137,0.0376640632748603,-0.1288756728172302,-0.1570044308900833,walking
1761467126904539600,-0.7353266375295817,-0.3754802030608057,0.0901870514035224,-0.0004921937361359,-0.1278038024902343,-0.1416894346475601,walking
1761467126914521600,-0.6981929847911,-0.4084755869507789,0.0887695858210325,-0.0536323748528957,-0.1238599270582199,-0.1202909350395202,walking
1761467126924504600,-0.632466420905292,-0.4033110437944531,0.0924772081673145,-0.1061253994703292,-0.1151982322335243,-0.0946441739797592,walking
1761467126934486500,-0.561513902532123,-0.3606634499400853,0.0903238295257091,-0.1386537700891494,-0.1068833097815513,-0.0706309825181961,walking
1761467126944469800,-0.4997124031355604,-0.3196501792892813,0.0924175869345664,-0.149907499551773,-0.0988244339823722,-0.05600381270051,walking
1761467126954452500,-0.4696365234214812,-0.2489493341222405,0.08276888410151,-0.1410706043243408,-0.0839347019791603,-0.0478183180093765,walking
1761467126964434700,-0.4213988544750958,-0.1880377693027257,0.0622387217700481,-0.1134679764509201,-0.0692223086953163,-0.0466428063809871,walking
1761467126974417700,-0.3637375236231833,-0.1891922000348568,0.0689034403562545,-0.0660890117287635,-0.0705688074231147,-0.044120792299509,walking
1761467126984400400,-0.3252762755427509,-0.2208916988953947,0.0814987180352211,-0.0091446936130523,-0.0720746219158172,-0.0520484074950218,walking
1761467126994382600,-0.2860866401225328,-0.2412315993517637,0.1497708747506141,0.0366243943572044,-0.0735249817371368,-0.0644832402467727,walking
1761467127004365600,-0.2802922015648335,-0.284791924136877,0.2694534852296114,0.0723576545715332,-0.0770687684416771,-0.0842987522482872,walking
1761467127014348800,-0.2641440902424976,-0.3502975387483835,0.4020283105075359,0.0862154141068458,-0.073961392045021,-0.1003277823328971,walking
1761467127024330500,-0.2550155753586441,-0.4323877929359674,0.4661094452738761,0.0838871821761131,-0.0757993459701538,-0.1072709709405899,walking
1761467127034313700,-0.2588093964173458,-0.4809972178041934,0.5149363122850656,0.0724747404456138,-0.0758464783430099,-0.1119293794035911,walking
1761467127044296700,-0.2740314058707095,-0.5208046197965741,0.5245557890236378,0.0652917400002479,-0.0719154551625251,-0.111250452697277,walking
1761467127054278700,-0.2843232837118208,-0.5214058005601168,0.5941454580783844,0.0710508301854133,-0.0527750551700592,-0.1154175028204917,walking
1761467127064261600,-0.2702063859561458,-0.5033522574752569,0.6512210979968309,0.0869408249855041,-0.0419425517320632,-0.115578643977642,walking
1761467127074244900,-0.2716409853365272,-0.5147235463172197,0.6812965027868747,0.0952658653259277,-0.0279625579714775,-0.1142979338765144,walking
1761467127084226600,-0.2581301089162938,-0.5762377532050014,0.6986977194428443,0.0951474159955978,-0.016140604391694,-0.102360226213932,walking
1761467127094209800,-0.2663475185709074,-0.6561193914324045,0.7393225752979516,0.0821682289242744,-0.0068272650241851,-0.093539297580719,walking
1761467127104192800,-0.2442005504262633,-0.6514797489330172,0.7546662749022245,0.0600656755268573,-0.0026376789901405,-0.0858424603939056,walking
1761467127114174700,-0.2254659297420643,-0.6444719159975647,0.7380085700899363,0.0273183826357126,0.0087468018755316,-0.0698698908090591,walking
1761467127124157700,-0.227558426775597,-0.6339844242528081,0.7671966706514358,-0.009289002045989,0.0256800688803195,-0.0560188107192516,walking
1761467127134139600,-0.2357023328025825,-0.5868190607130527,0.7761655745267868,-0.0424693264067173,0.043670255690813,-0.039766602218151,walking
1761467127144122600,-0.2377581328212283,-0.5336223080545663,0.6909750162363052,-0.0636694580316543,0.0595983080565929,-0.0300267469137907,walking
1761467127154105600,-0.2215137397838756,-0.4790811550498008,0.6125625737786292,-0.0720765218138694,0.0759661048650741,-0.0250703375786542,walking
1761467127164087600,-0.2176511826042085,-0.4430129395857453,0.5559720870286226,-0.0633318573236465,0.0952426195144653,-0.0264893546700477,walking
1761467127174070500,-0.2163614898535422,-0.4565262088924646,0.5370353313684463,-0.0484517104923725,0.1178280934691429,-0.0237958338111639,walking
1761467127184053800,-0.1910001993048936,-0.498872189451754,0.5497223789840936,-0.0232970435172319,0.1376226842403412,-0.0124424695968627,walking
1761467127194035500,-0.1451282731091603,-0.5192924616679548,0.5387275222390889,-0.0019949511624872,0.1552493423223495,-0.0039001144468784,walking
1761467127204018700,-0.1214585341103374,-0.5408294629544019,0.5237397964656353,0.0103173591196537,0.1687394231557846,0.0109139662235975,walking
1761467127214001700,-0.0982195512115955,-0.5865811603039502,0.4802145429939031,0.0090185357257723,0.1665351241827011,0.0250697322189807,walking
1761467127223983600,-0.0755356449123472,-0.6182517253309487,0.3608656945139169,-0.0088800713419914,0.1465544253587722,0.0408018268644809,walking
1761467127233966600,-0.0700997374687343,-0.6070677757546306,0.2353121461749076,-0.0226699188351631,0.1175097301602363,0.0520600751042366,walking
1761467127243949600,-0.0769830672416835,-0.5539151544988155,0.2121177330702543,-0.0337718203663826,0.0893550813198089,0.0476860925555229,walking
1761467127253931500,-0.1015631990836933,-0.503781004281342,0.2355547227591276,-0.0360791832208633,0.0636872723698616,0.0406593419611454,walking
1761467127263914500,-0.1502881400903686,-0.483610907433927,0.2186182010054588,-0.025132056325674,0.0325177386403083,0.0239436663687229,walking
1761467127273897700,-0.2093077902160584,-0.4975421098917722,0.2060100638449191,-0.0038179801777005,0.0119243143126368,0.011563429608941,walking
1761467127283879400,-0.2515681017858907,-0.5406435849934816,0.2748959685444831,0.0216308757662773,0.0077174664475023,-0.0015944926999509,walking
1761467127293862700,-0.3258972935179248,-0.5872001689851284,0.3415910852015018,0.0433904975652694,0.0106581300497055,-0.0091642625629901,walking
1761467127303845600,-0.390349928477779,-0.5893254905760288,0.31203415132761,0.0566738620400428,0.0211664196103811,-0.0087375622242689,walking
1761467127313827600,-0.4471665156012401,-0.5982344809576868,0.3123077075719833,0.0632137805223465,0.0327109545469284,-0.0050307079218328,walking
1761467127323810600,-0.4960136216828599,-0.636423926359415,0.3207335906118154,0.0688150227069854,0.0561749376356601,0.008368270471692,walking
1761467127333792800,-0.5234479373795912,-0.6290183262780308,0.2856318820923567,0.0771171599626541,0.07648366689682,0.0191753786057233,walking
1761467127343775500,-0.5209498734861612,-0.5419806788161396,0.1778162350177765,0.0759498104453086,0.0849560648202896,0.0286350809037685,walking
1761467127353758500,-0.4972662155598402,-0.4617421899750829,0.0972299556523561,0.0789211019873619,0.0946038961410522,0.0330210402607917,walking
1761467127363740700,-0.4687730019273236,-0.4001218923643231,0.0495949287742376,0.0930871665477752,0.1173594295978546,0.0370316877961158,walking
1761467127373723600,-0.4647889007272198,-0.3731219494968652,0.0051601592421531,0.1126752495765686,0.1441739946603775,0.0427393727004528,walking
1761467127383706600,-0.4588612642439082,-0.3268991275042295,-0.0221031107366085,0.1461707800626754,0.1634199768304824,0.04091527312994,walking
1761467127393688600,-0.4362831929393112,-0.3430456679239869,-0.0635614948064088,0.1877158284187317,0.1903988718986511,0.0413011647760868,walking
1761467127403671800,-0.4027110320746898,-0.4486971227020025,-0.0662777680277824,0.2149557173252105,0.224408820271492,0.0452588908374309,walking
1761467127413654500,-0.356665283682011,-0.606990326604247,-0.0105897830754518,0.2260603010654449,0.2585039138793945,0.0725432410836219,walking
1761467127423636700,-0.2964628900451585,-0.7351502580493688,0.047268531653285,0.1983885169029235,0.3065539002418518,0.125125840306282,walking
1761467127433619700,-0.1874860171714797,-0.8103045754939318,0.0723217243671417,0.1333179026842117,0.3539938628673553,0.1823140233755111,walking
1761467127443602700,-0.0610457125931978,-0.8839204313248396,0.0538859039664268,0.0466824956238269,0.3943975567817688,0.2446680665016174,walking
1761467127453584600,0.0026038258228451,-0.9257523248821496,-0.0201888015478849,-0.0364605970680713,0.4110220968723297,0.3001132309436798,walking
1761467127463567600,0.0837850023414939,-0.8260749760776758,-0.1751496461570262,-0.1288213729858398,0.4032264649868011,0.3437497019767761,walking
1761467127473550600,0.1359372143831104,-0.6134110073015093,-0.386007734555006,-0.2169293910264969,0.3469693064689636,0.3688920736312866,walking
1761467127483532500,0.0687496380340308,-0.461027611964941,-0.5114402868628501,-0.2658534646034241,0.2860224545001983,0.3841256499290466,walking
1761467127493515800,-0.0119710083007812,-0.3085790424376726,-0.5495785865992308,-0.2811022102832794,0.2289234697818756,0.3898951411247253,walking
1761467127503497700,-0.0749892630759626,-0.0788181006491184,-0.6265279707670212,-0.2802640497684479,0.1688798815011978,0.3712365627288818,walking
1761467127513480700,-0.1051852255057543,0.1826610447004437,-0.6524363190054893,-0.2731507420539856,0.1017676889896392,0.3426536619663238,walking
1761467127523463700,-0.0755696202471852,0.3824503343343735,-0.6420692387700081,-0.2468733340501785,0.0495134145021438,0.3067225813865661,walking
1761467127533445600,-0.0936840632064267,0.5734966378033161,-0.5691039558023214,-0.2078202217817306,-0.001968951895833,0.2668915390968323,walking
1761467127543428600,-0.0888500671787187,0.6429182568147778,-0.5758341408401727,-0.13416388630867,-0.0510013215243816,0.2129193395376205,walking
1761467127553411800,-0.1263220119608566,0.6411211442649364,-0.4639017060965299,-0.0388916879892349,-0.0834500715136528,0.1534709334373474,walking
1761467127563393500,-0.2577800351032987,0.5515937258139252,-0.2346720947057008,0.0545471534132957,-0.0872840508818626,0.1018010377883911,walking
1761467127573376800,-0.4018233990525826,0.4600403544932603,-0.0723825146436691,0.1332297176122665,-0.0890103057026863,0.0586844608187675,walking
1761467127583359700,-0.5463896178321913,0.3614011165648698,0.0179641112357378,0.1902368068695068,-0.0681563019752502,0.0260742958635091,walking
1761467127593341700,-0.6728321874327957,0.2644397487208247,0.121838911730051,0.2227252423763275,-0.0355525538325309,0.0024211641866713,walking
1761467127603324700,-0.6896740166403352,0.1585284739628434,0.2284896066784858,0.2440367192029953,0.0127325840294361,-0.0081626866012811,walking
1761467127613307600,-0.6458994645826518,0.1044391563788056,0.3518909454196691,0.2667716145515442,0.0608396604657173,-0.0115941707044839,walking
1761467127623289600,-0.5774653953038156,0.0624056027695536,0.4290145171105861,0.2895936965942383,0.1005986854434013,-0.0141565017402172,walking
1761467127633272600,-0.5338828586868941,0.054536476829648,0.4510644363552332,0.3075423538684845,0.1329385042190551,-0.0230754278600215,walking
1761467127643255800,-0.4758925881415605,0.1121013615697622,0.4239963966876268,0.3192580938339233,0.138737291097641,-0.0474013350903987,walking
1761467127653237500,-0.4250295756602659,0.1825888562470674,0.3467506599217653,0.3116539716720581,0.1223977357149124,-0.0656032413244247,walking
1761467127663220700,-0.3746165354361757,0.2341287816092371,0.2645113526523113,0.2973719239234924,0.0820990204811096,-0.0731339231133461,walking
1761467127673203700,-0.3054390639115125,0.2915183097824454,0.2226484794348478,0.2825620770454407,0.0309258494526147,-0.0780898034572601,walking
1761467127683185700,-0.2301204227507114,0.3523483337983489,0.2208452294051647,0.2699861228466034,-0.0234230607748031,-0.0798535719513893,walking
1761467127693168600,-0.1411572871189564,0.406002474835515,0.2387035421788692,0.2647514343261719,-0.074713684618473,-0.0781291797757148,walking
1761467127703151600,-0.0767597798798233,0.4143739973396063,0.2539005267888307,0.2604811787605285,-0.1281338036060333,-0.0692982524633407,walking
1761467127713133600,-0.0082801909588277,0.4117565083175897,0.2832376804322004,0.247244194149971,-0.1725015342235565,-0.0744267031550407,walking
1761467127723116500,0.0594011602565646,0.4227823447227478,0.3319558263719082,0.2125167548656463,-0.2052063196897506,-0.0816077589988708,walking
1761467127733098800,0.1207224018555134,0.4240028264284133,0.3665653674602508,0.1470077931880951,-0.212799534201622,-0.0797438025474548,walking
1761467127743081500,0.1850069137068465,0.413139779369533,0.4335159201830625,0.0645133107900619,-0.2073254436254501,-0.0671644881367683,walking
1761467127753064700,0.2787664533022791,0.4000917894870042,0.4637520684927702,-0.0156446378678083,-0.1900870651006698,-0.0568372830748558,walking
1761467127763046700,0.3802648800540715,0.3795210028842091,0.428464482012391,-0.0881636962294578,-0.1715069860219955,-0.0389185436069965,walking
1761467127773030000,0.4019074606068432,0.3999585184961557,0.3775146314978599,-0.1450834423303604,-0.1388297379016876,-0.0192518979310989,walking
1761467127783012900,0.4267462799176573,0.4752168808370828,0.2707517083466053,-0.1956727802753448,-0.1038267314434051,0.0019538023043423,walking
1761467127792994800,0.4560095280745997,0.535818064533174,0.1624392176657915,-0.2420099228620529,-0.0589759089052677,0.0259632635861635,walking
1761467127802977800,0.5075995761888101,0.5557797793269157,0.0640495705842971,-0.281488835811615,-0.0021401932463049,0.0571273937821388,walking
1761467127812960800,0.5732173824705183,0.588711450330913,-0.0190969146579504,-0.2954243719577789,0.0585298128426075,0.0839544758200645,walking
1761467127822942700,0.5828461019614711,0.6260825650870799,-0.138008540764451,-0.304182767868042,0.0730137750506401,0.0730820372700691,walking
1761467127832925700,0.6272786430038512,0.8789683618754148,-0.4611760805249214,-0.2939958870410919,0.119238793849945,0.0432671532034873,walking
1761467127842909000,0.8473128482870758,0.543472086417675,0.0824731160253286,-0.2698296308517456,0.2253525853157043,0.0762021616101265,walking
1761467127852890600,0.7733085776604711,0.0819546451091766,-0.137206576731801,-0.2516769766807556,0.209382951259613,0.0943811610341072,walking
1761467127862873900,0.8588391084950416,0.2408189268976449,-0.4697293893367051,-0.2331492304801941,0.183357298374176,0.0966425687074661,walking
1761467127872856800,0.8151528923079371,0.0332820918768644,-0.1506838979423046,-0.2095874398946762,0.1704857051372528,0.1061300858855247,walking
1761467127882838800,0.721826739161089,-0.025585984416306,-0.1589309172838926,-0.177953839302063,0.1286174654960632,0.0834860727190971,walking
1761467127892821800,0.7319513158775866,0.0605263648942112,-0.1669821217924356,-0.1384128183126449,0.1073779612779617,0.0628194063901901,walking
1761467127902804700,0.6760338330183178,-0.102039986282587,0.1121095448762178,-0.0942763835191726,0.0908431410789489,0.0400250218808651,walking
1761467127912786700,0.6131275141850113,-0.1385430860325694,0.0852630390048027,-0.0623259060084819,0.0447206571698188,0.009156322106719,walking
1761467127922769700,0.5641871037967503,-0.1453255857795476,0.1046767645269632,-0.0437145307660102,-0.0048424149863421,-0.0252209510654211,walking
1761467127932753000,0.4681306489031762,-0.1935994950830936,0.2304530157059431,-0.0442724637687206,-0.0492250584065914,-0.0568590387701988,walking
1761467127942734600,0.364392078541778,-0.2392725742384791,0.2990729629456997,-0.0558775588870048,-0.0931050404906272,-0.0769889131188392,walking
1761467127952717800,0.2571687348045408,-0.324675021713972,0.3732411919623613,-0.0673635080456733,-0.1276108175516128,-0.087535560131073,walking
1761467127962700800,0.1507099456990137,-0.3799430276885628,0.4629290616720914,-0.0771571397781372,-0.1520979553461074,-0.0961989611387252,walking
1761467127972683000,0.0391735245356336,-0.3635276071995496,0.5148451268702745,-0.0840944200754165,-0.1598448306322097,-0.0961643382906913,walking
1761467127982665700,-0.0553256544459611,-0.3203577430367469,0.5814110641896725,-0.0796403512358665,-0.1508998721837997,-0.0939324125647544,walking
1761467127992648000,-0.1379242600144818,-0.2453989481642842,0.6199053377568722,-0.0702716186642646,-0.1181746870279312,-0.0904314219951629,walking
1761467128002631000,-0.195304070511274,-0.1517532807394862,0.6199760649055243,-0.044547788798809,-0.0798070877790451,-0.0829614400863647,walking
1761467128012614000,-0.226879833394289,-0.1046589366093277,0.6731260558128357,-0.0110638635233044,-0.0221246127039194,-0.0786178186535835,walking
1761467128022595800,-0.2526902011509984,-0.1032289038062095,0.7518377734780312,0.0232946928590536,0.0391499102115631,-0.0714035257697105,walking
1761467128032579000,-0.2245960698386654,-0.1240934126585721,0.729862673035264,0.0492783561348915,0.0789287462830543,-0.0601149126887321,walking
1761467128042561800,-0.1786988265385851,-0.1484875569418072,0.6800877115190028,0.0589112900197505,0.1004125103354454,-0.0436736233532428,walking
1761467128052544000,-0.1191839037092402,-0.1778288022384047,0.6570218932300805,0.0388963036239147,0.1217532157897949,-0.028902132064104,walking
1761467128062527000,-0.0484703086584806,-0.1743988277897238,0.6216711783856154,-0.014092817902565,0.1277179270982742,-0.011681804433465,walking
1761467128072509700,0.040992483591102,-0.1796384820088744,0.569190465041995,-0.076631560921669,0.1218930631875991,0.0016627633012831,walking
1761467128082492000,0.1334983333310112,-0.1883943276554346,0.459218516716361,-0.1412140876054763,0.0992518663406372,0.0067176418378949,walking
1761467128092475000,0.1997394591428339,-0.1855877458021044,0.3334486952781677,-0.1955974400043487,0.0768517479300499,0.0064398744143545,walking
1761467128102457900,0.2572563400227576,-0.1145084227114915,0.2388169394254684,-0.2321892529726028,0.0587980896234512,0.003681392641738,walking
1761467128112439800,0.3111363257050514,-0.0386748908311128,0.1260217503726482,-0.2494574636220932,0.0307206474244594,-0.0038449671119451,walking
1761467128122423000,0.3788893539171665,-0.0099321959495544,0.0077373162537813,-0.2507646381855011,0.0096667036414146,-0.0117381392046809,walking
1761467128132405800,0.4192913608018309,-0.0196671157613396,-0.0628249972254037,-0.2387036979198455,-0.0110598802566528,-0.0141775952652096,walking
1761467128142388000,0.4297204003576189,-0.0221498724877834,-0.092491236692667,-0.223186120390892,-0.0163598861545324,-0.017462994903326,walking
1761467128152371000,0.4363884068794548,-0.0183884741276502,-0.1149468141287565,-0.2015916109085083,-0.0109259719029068,-0.0280338786542415,walking
1761467128162353700,0.4234265609104186,-0.0381041052058339,-0.1478413679927587,-0.1684199571609497,-5.84074296057e-05,-0.0415607579052448,walking
1761467128172335900,0.4112386219233274,-0.057262979184091,-0.1518511881560087,-0.1335099190473556,0.0069648809731006,-0.0529585517942905,walking
1761467128182318800,0.4079141536757349,-0.1018091001361608,-0.1703992367595434,-0.0848115384578704,-0.004408876877278,-0.0674894899129867,walking
1761467128192301800,0.4075279308371246,-0.1628583198606968,-0.1316758306115865,-0.0318740233778953,-0.0179425291717052,-0.0843382477760315,walking
1761467128202283800,0.3750041830468922,-0.2011290138050913,-0.1298527068376541,0.0267442539334297,-0.0503881685435771,-0.1034003570675849,walking
1761467128212267000,0.3306920900464057,-0.2572501294776797,-0.1414455294758081,0.0812003090977668,-0.0856332406401634,-0.127375990152359,walking
1761467128222249700,0.2712549816936254,-0.3068365826845169,-0.078630469122529,0.1334190666675567,-0.1326217055320739,-0.1529575288295745,walking
1761467128232232000,0.224936955698207,-0.3493567507669329,-0.0449164155691862,0.1681924909353256,-0.1750309467315673,-0.1732779741287231,walking
1761467128242215000,0.1577996847642585,-0.3576414717704057,0.0235673380702734,0.1900261789560318,-0.2139473855495453,-0.1955190598964691,walking
1761467128252197600,0.0683241791635751,-0.3992465708345175,0.0529448237240314,0.199685201048851,-0.2430591881275177,-0.2124101668596267,walking
1761467128262179800,0.0116436395099386,-0.4707409044668078,0.0897884074747562,0.2111876755952835,-0.2638218402862549,-0.2137752622365951,walking
1761467128272162800,-0.0268052605455741,-0.5105050518393516,0.1466185481995344,0.220072790980339,-0.2664165496826172,-0.2046257108449936,walking
1761467128282145800,-0.0495302295075729,-0.5551923348277807,0.2276104857563972,0.2373746335506439,-0.2518783807754516,-0.1899074018001556,walking
1761467128292127700,-0.0518744545461609,-0.5845344569072127,0.2595212892800569,0.2528814375400543,-0.2360283136367797,-0.1672566831111908,walking
1761467128302111000,-0.0357272200066596,-0.5506941466256976,0.2018985368728637,0.2644343376159668,-0.2202354818582534,-0.1416319012641906,walking
1761467128312093700,-0.0105565383929759,-0.4962158297240733,0.1400613816410303,0.2601700723171234,-0.2090323716402053,-0.1241370663046836,walking
1761467128322076000,0.0487350605418905,-0.4662669739231467,0.1001835447609424,0.2481346726417541,-0.1933232992887497,-0.1078220456838607,walking
1761467128332059000,0.1206535013377666,-0.5093377616256475,0.1140513265937566,0.2463735044002533,-0.179383248090744,-0.0909559875726699,walking
1761467128342041900,0.1990413208108395,-0.6407771531328559,0.0854553467065095,0.2524714469909668,-0.1722750812768936,-0.0743209943175315,walking
1761467128352023800,0.2907490424429997,-0.8030325386643409,0.1039051956325769,0.2540432214736938,-0.1727086454629898,-0.0662492215633392,walking
1761467128362006800,0.3946267655467614,-0.91675273360759,0.1656698701500892,0.2297422587871551,-0.1600214540958404,-0.0512920059263706,walking
1761467128371988700,0.4588662326799705,-0.8605328337356448,0.1903343558073043,0.1705646961927414,-0.1443524807691574,-0.0303678195923566,walking
1761467128381971700,0.4596917967839166,-0.657317661306262,0.071696285945177,0.0874474197626113,-0.1286473125219345,-0.0201674066483974,walking
1761467128391955000,0.4102014974279329,-0.4025125868931412,-0.1633569170325994,-0.0109518580138683,-0.1184977516531944,-0.0205210745334625,walking
1761467128401937000,0.3998225440915673,-0.2212242918506264,-0.4618938734054565,-0.0890266299247741,-0.1153224930167198,-0.0368390083312988,walking
