time,seconds_elapsed,z,y,x
1761468683361939500,0.123939453125,0.11249942097663879,0.014919074134167749,0.021372700403095222
1761468683371921400,0.13392138671875,0.11878244676887989,0.006509377327444963,0.015066015174053609
1761468683381904400,0.143904296875,0.10845628306567669,0.00998178897863254,0.031393236789805816
1761468683391887400,0.153887451171875,0.12191723766326903,0.007867790216056164,0.023304248420987276
1761468683401870600,0.16387060546875,0.14465923082530496,-0.006597795396414585,0.00320365031294059
1761468683411853300,0.173853271484375,0.10844400810599326,-0.011295727971277664,0.002178896675352007
1761468683421836300,0.183836181640625,0.1289507895618677,-0.015230277241498696,-0.009673380616586656
1761468683431818500,0.193818603515625,0.11937924361824989,-0.022662215057248247,-0.018224392440007068
1761468683441801200,0.20380126953125,0.1108563299447298,-0.029229044493241235,-0.015827409734297544
1761468683451784400,0.213784423828125,0.1274690265715122,-0.015519800523272715,-0.0024508728839922693
1761468683461767400,0.223767333984375,0.12493220157027243,-0.01614280952613335,0.009184186027268879
1761468683471750100,0.233750244140625,0.12733341749310492,-0.00810129986112006,0.004165750510478392
1761468683481732400,0.243732421875,0.11476152068972587,-0.013848889902676454,0.008037527609639801
1761468683491715300,0.25371533203125,0.10248889909386634,-0.001350339180009905,0.005430706112110056
1761468683501698600,0.263698486328125,0.11879296816289424,0.00689034860220272,-0.006487558221281505
1761468683511681300,0.273681396484375,0.1280623162895441,0.019483890981809235,-0.013308700345060787
1761468683521664300,0.283664306640625,0.11743161668181419,0.012844738378410693,-0.0017252620231825858
1761468683531646500,0.293646484375,0.11997370238006114,0.020007286951539572,-0.0039112094938289375
1761468683541629400,0.30362939453125,0.1127910973995924,0.007624391647928859,-0.011821882153674959
1761468683551612400,0.3136123046875,0.11892682367563247,0.008109492300730199,-0.020653491883608512
1761468683561595400,0.323595458984375,0.1264104574292898,0.005656941199593711,-0.013522525758831762
1761468683571578400,0.333578369140625,0.10995207458138465,0.0033864755169604904,0.0017231842305278405
1761468683581561300,0.343561279296875,0.1244675066679716,0.0055222477199276905,0.008301124149002134
1761468683591543600,0.35354345703125,0.12596446722745894,-0.0029347999264369715,0.02129959863426629
1761468683601526300,0.3635263671875,0.11129998205900192,-0.012023679202934727,0.03964983224391471
1761468683611509200,0.37350927734375,0.10770692600309849,-0.013057661893172189,0.030894566552666945
1761468683621492500,0.383492431640625,0.13015139752328395,-0.029120967309153638,0.005496725119603797
1761468683631475500,0.393475341796875,0.13838029668629168,-0.01978070023760665,-0.014342815466038881
1761468683641457400,0.40345751953125,0.11144552800953388,-0.02187796934437938,-0.010785355879901908
1761468683651440400,0.4134404296875,0.12970248471200466,-0.015480961783649399,-0.001466168129001744
1761468683661423400,0.42342333984375,0.1280582246363163,0.00576831316917669,0.008340629608905874
1761468683671406300,0.43340625,0.12401976290047168,0.005015028850152157,-0.00619637042209506
1761468683681389300,0.443389404296875,0.1210299334347248,-0.002841584668052383,0.0006847125948406756
1761468683691371500,0.45337158203125,0.12327742010056972,0.01205007858609315,-0.005543349873460829
1761468683701354200,0.463354248046875,0.10068097288906573,0.008144597863440867,0.000503086117352359
1761468683711337200,0.473337158203125,0.12267360898852347,0.011100620957708451,-0.0021328701431164517
1761468683721320400,0.483320556640625,0.12341945891976355,0.012187228884326759,0.005607514850585721
1761468683731303400,0.493303466796875,0.0955845265328884,0.015399007704795803,0.030404134420910847
1761468683741286400,0.503286376953125,0.12955401615202425,0.022652549896470735,0.017116193736088463
1761468683751268400,0.513268310546875,0.12790624894499777,0.013118520668358542,0.026581744854850695
1761468683761251300,0.523251220703125,0.1231166765809059,0.02436914227271918,0.02344067035014741
1761468683771234300,0.533234375,0.13972703512012957,0.0011452564784092828,0.010126800639624707
1761468683781217300,0.54321728515625,0.09573241057097912,-0.008736092916608321,0.00400638609714806
1761468683791200500,0.553200439453125,0.10964812319874763,-0.01009825268186396,-0.013944605362112634
1761468683801182200,0.56318212890625,0.12790449537932871,0.007143261634057853,-0.059635233873920515
1761468683811165400,0.57316552734375,0.10785305647552013,-0.003432992956251837,-0.06561349543277174
1761468683821148400,0.5831484375,0.12072305944263935,-0.008774822058377322,-0.06197262731292285
1761468683831131400,0.59313134765625,0.1314993050009012,0.0011027119613368996,-0.050804569425480436
1761468683841114400,0.6031142578125,0.1117494793921709,-0.011589541552390437,-0.031037203593482263
1761468683851096300,0.613096435546875,0.13554361195564268,-0.01728577586604515,-0.02362089032183867
1761468683861079600,0.62307958984375,0.0984340707451105,-0.02127510808040388,0.006297670805524103
1761468683871062300,0.633062255859375,0.1226771161198616,-0.012334651698113885,0.03778772816646378
1761468683881045200,0.643045166015625,0.12372516386806964,-0.006224155761452857,0.08360948137780651
1761468683891028500,0.653028564453125,0.11654080532193183,0.005372518784622662,0.11182870037453248
1761468683901011500,0.663011474609375,0.1358440562069416,0.00726798627555836,0.09241760520087554
1761468683910993400,0.672993408203125,0.13419745804369448,0.0024411574908648616,0.03722791602634824
1761468683920976400,0.682976318359375,0.10681202298998832,-0.008500772623659577,0.008035002292413265
1761468683930959400,0.69295947265625,0.1261146893531084,-0.0025733370697475035,-0.02744816612557042
1761468683940942300,0.7029423828125,0.11743512381315231,-0.0013969137015170418,-0.03078453487351071
1761468683950925300,0.71292529296875,0.11264555144906044,-0.004389684043021406,-0.016410050194151697
1761468683960907500,0.722907470703125,0.1244680911898613,-0.0067649983396171585,-0.02126790658805985
1761468683970890200,0.73289013671875,0.11638649154305457,-0.009684070973959751,-0.030872354720858856
1761468683980873500,0.74287353515625,0.11848258703947066,-0.01790456535151461,-0.05517308966617565
1761468683990856400,0.7528564453125,0.12147592363655567,-0.007613612242299132,-0.06389791911996436
1761468684000839400,0.76283935546875,0.11414426557421684,0.0025644185443525203,-0.03228690226047765
1761468684010821400,0.7728212890625,0.1159410858631134,0.01491369927272899,-0.010944354967051186
1761468684020804400,0.782804443359375,0.11788695923388004,0.03863579179658554,0.01451592071035411
1761468684030787600,0.79278759765625,0.1313555126160383,0.05628442560867406,0.013513104909937828
1761468684040770300,0.802770263671875,0.12267770064175128,0.06327337118056603,0.02287266120384447
1761468684050753300,0.812753173828125,0.11235270598232745,0.0708566202506423,0.03233238080344163
1761468684060736500,0.822736572265625,0.13509762175381182,0.05074560121328104,0.027178701534424907
1761468684070718200,0.83271826171875,0.13629355354011058,0.03683139098943211,0.03629534331739414
1761468684080701400,0.842701416015625,0.08092588658332825,0.018223606988717802,0.040949977889936415
1761468684090684400,0.852684326171875,0.13614099332690238,0.000143513823649846,0.017712282765982672
1761468684100667400,0.86266748046875,0.1307546241134405,-0.018278300884598864,0.0009588350947946309
1761468684110650400,0.872650390625,0.1273135437488556,-0.03324356138120638,-0.0300460919305915
1761468684120632300,0.88263232421875,0.10965630650520324,-0.05803733825718518,-0.058382151373173104
