time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
1761467380892789800,0.013663582763914,0.1352630414485931,0.1638449928104877,0.0113353542983531,-0.0558139719069004,-0.0124089140444993,jumping
1761467380902773000,0.0579998055586591,0.180571671205759,0.1714203965008258,0.0202662721276283,-0.0675998106598854,-0.0045056086964905,jumping
1761467380912755700,0.1029446709041949,0.1302969434738159,0.0958405471205711,-0.0001750872470438,-0.0716499462723732,-0.0036470056511461,jumping
1761467380922738700,0.11040414746413,0.1702004993170499,0.0381108272075653,-0.0363302752375602,-0.063108205795288,-0.0098271276801824,jumping
1761467380932722000,0.1561815820431336,0.1461398247718811,0.1055097082197666,-0.0725532621145248,-0.0427233017981052,0.0014212653040885,jumping
1761467380942705000,0.0762315273551735,0.0512362662404775,0.2444412090480327,-0.0891781970858573,0.0234954748302698,0.0166438855230808,jumping
1761467380952687600,-0.0924306564786937,-0.0764572167366743,0.4030757737338543,-0.0882559418678283,0.0882225409150123,0.0312385391443967,jumping
1761467380962670800,-0.1616552824801765,-0.1090852286189794,0.4157411940395832,-0.0888463705778122,0.122627668082714,0.0502020046114921,jumping
1761467380972653800,-0.165270879161451,-0.0992477252155542,0.2586158648729324,-0.087464191019535,0.1349229663610458,0.0936911553144455,jumping
1761467380982635800,-0.1107851278720423,-0.1285661741584539,0.1286421620041132,-0.0993803292512893,0.1064562648534774,0.1459755897521972,jumping
1761467380992618800,-0.1111797440796624,-0.0445183561623096,0.0224848035305738,-0.121116779744625,0.1064730435609817,0.2135722041130066,jumping
1761467381002602000,-0.1266245020387694,0.1235498073011636,-0.0636906741440296,-0.111691765487194,0.1359612941741943,0.3181230425834656,jumping
1761467381012585000,-0.2512192518156022,0.2416290742367506,-0.0400350732684135,-0.1571457982063293,0.0803707465529441,0.3670016527175903,jumping
1761467381022567200,0.0942981034515425,0.2216507005691528,0.0157540339708328,-0.2070781886577606,-0.0150836501270532,0.363983154296875,jumping
1761467381032550400,0.2500515049441717,-0.0443932684779167,-0.0886561885744333,-0.2582865059375763,-0.1191333532333374,0.3320577144622803,jumping
1761467381042533000,0.158327672427427,-0.0708791243433952,-0.0374029711991548,-0.3200290203094482,-0.1781561970710754,0.309366226196289,jumping
1761467381052516000,0.0584963386376388,-0.0759942754000425,-0.2083925750672817,-0.380375474691391,-0.2078544348478317,0.3227866888046264,jumping
1761467381062499300,0.0610591976958559,-0.1744990732938051,-0.2741612245291471,-0.4360620081424713,-0.2573677599430084,0.374964952468872,jumping
1761467381072481300,0.1572927398891188,-0.3453010456353426,-0.3841992238283157,-0.5345656871795654,-0.6163150072097778,0.4593283236026764,jumping
1761467381082464300,0.1729416147187352,-0.4953483992397784,-1.2219810043126345,-0.624990701675415,-0.9001249074935913,0.5879697799682617,jumping
1761467381092447200,-0.0615667407926171,-0.6359779361575841,-1.8386580276727675,-0.7140470743179321,-0.9295325875282288,0.7191792130470276,jumping
1761467381102430200,0.1450485224038362,-0.9206436035662888,0.115363578236103,-0.8803830742835999,-0.8089349269866943,0.6520707607269287,jumping
1761467381112413200,-0.0768028518365696,-0.2865186017990112,1.4921101968467234,-1.0363287925720217,-0.4359402954578399,0.4276190102100372,jumping
1761467381122396200,-0.2249370652960613,0.8129349239975213,2.334243158277869,-0.9923118948936462,0.0477532632648944,0.2246692925691604,jumping
1761467381132379400,-0.4025217200476676,-0.1118652147263288,2.4637802232950925,-0.912756085395813,0.2952522933483124,0.0830604955554008,jumping
1761467381142362000,-0.6252149884723126,-0.366951151907444,1.716392999485135,-0.8347382545471191,0.3155428767204284,0.0561304837465286,jumping
1761467381152345000,-0.5781772699002177,-0.0022656068444252,0.7746148379534482,-0.7974414825439453,0.4402065277099609,0.0522108450531959,jumping
1761467381162327300,-0.3753982969310134,0.2838064202308654,0.6597498568892478,-0.724996030330658,0.5785416960716248,0.0302622560411691,jumping
1761467381172310000,-0.1413956259194761,0.3049357174992561,1.0615730002135038,-0.517810583114624,0.5562153458595276,0.0875287428498268,jumping
1761467381182293200,-0.5038082210818305,-0.1470002409934997,1.1779220823556185,-0.2613836526870727,0.598116397857666,0.1822203993797302,jumping
1761467381192276200,-0.7132558946926146,-0.5142494990646839,1.5383587378025054,0.0544986799359321,0.5744200944900513,0.2878618538379669,jumping
1761467381202259200,-0.6996559700157493,-0.5441723436415196,1.4717454542100428,0.3836166262626648,0.4147658944129944,0.3633957505226135,jumping
1761467381212242200,-0.4950878486074507,-0.2969809591025114,1.232245208695531,0.5931040644645691,0.4338690340518951,0.2290107756853103,jumping
1761467381222225200,-0.0370014229272492,0.5348310993224382,0.6138970372527838,0.5117418766021729,0.5852918028831482,-0.1922293901443481,jumping
1761467381232208100,0.8641180718112736,2.1403543248593806,0.503891186657548,0.2202561944723129,0.694543719291687,-0.567779541015625,jumping
1761467381242191400,0.6517111465360969,2.6511019532829523,-0.1459960323870182,-0.1176349222660064,0.711026132106781,-0.6741442084312439,jumping
1761467381252173300,-0.1215054419919848,1.3939298086017369,0.0714139618724584,-0.3562504351139068,0.5543915033340454,-0.552113950252533,jumping
1761467381262156300,-1.1303156970500945,-0.1294482176899909,0.0843529384225606,-0.4879380464553833,0.4751343429088592,-0.3648786246776581,jumping
1761467381272139300,-1.528280995902419,-0.7577829456180334,0.3028144875615835,-0.5036163330078125,0.4682223796844482,-0.2663030624389648,jumping
1761467381282122200,-1.194597249759361,-0.6947972048729658,0.8890063562870025,-0.4587317109107971,0.5072894096374512,-0.207547128200531,jumping
1761467381292105200,-0.7514942207373678,-0.4937468092620372,1.1500877344906328,-0.3873962759971618,0.5777020454406738,-0.1392412930727005,jumping
1761467381302088200,-0.5887228119751439,-0.3121925567597151,1.3032505897670985,-0.3346208930015564,0.7367732524871826,-0.0768217891454696,jumping
1761467381312071400,-0.6405393988542258,0.1420867499887943,1.5084627812325953,-0.3620836734771728,0.8917369842529297,-0.0514799505472183,jumping
1761467381322054100,-0.5030548088986426,0.3900374284625053,1.7938684533536433,-0.4332782030105591,0.9334575533866882,-0.1086417734622955,jumping
1761467381332037000,-0.3818393262965604,0.8734621656745671,1.6350287214845418,-0.5895735621452332,0.9633773565292358,-0.2223861813545227,jumping
1761467381342019300,-0.0499978835519403,1.0612281322985886,1.670099450343847,-0.8580901622772217,0.8549054265022278,-0.3607710003852844,jumping
1761467381352002000,0.4099733512278646,0.5473720164656639,1.364175306329131,-1.0216631889343262,0.5492962598800659,-0.4364106357097626,jumping
1761467381361985300,0.6343185515780001,-0.1339402684122324,0.4419944101929664,-1.1246888637542725,0.2592655420303345,-0.4445768594741821,jumping
1761467381371968300,0.6323831265360117,-0.4856389061301946,0.214164144206047,-1.1845569610595703,0.1471395492553711,-0.3858517706394195,jumping
1761467381381951200,0.565997148893401,-0.7143281270340085,0.6915607071697711,-1.1531625986099243,0.1562813371419906,-0.2489555180072784,jumping
1761467381391934200,0.5032932938296347,-1.031215855872631,1.15822486371696,-1.0095678567886353,0.2011880874633789,-0.0518190190196037,jumping
1761467381401917200,0.3716916974980384,-1.6111632772505282,1.1903788283467291,-0.8630293011665344,0.1461016088724136,0.0209900010377168,jumping
1761467381411900200,0.2570200470488518,-1.2880848770782352,1.3611603424221277,-0.7878248691558838,-0.0505312904715538,-0.085304744541645,jumping
1761467381421883100,0.070113839059323,0.6327589741110802,1.2353157021820544,-0.6950578093528748,-0.1760842204093933,-0.2197569608688354,jumping
1761467381431865000,0.0281454596407711,1.6443825330242514,1.3692805205136536,-0.5451660752296448,-0.0402933619916439,-0.1822194308042526,jumping
1761467381441848300,-0.0855294348560273,0.9158066849291324,2.041738467806577,-0.3651848435401916,0.1305174231529235,0.0093872630968689,jumping
1761467381451831000,-0.5518665514059364,0.1995057965174317,2.7087743900507686,-0.1565317809581756,0.0159202590584754,0.2081552147865295,jumping
1761467381461814300,-1.0545656787347049,0.2052595377385616,1.7188871543884277,0.0772076770663261,-0.3892221450805664,0.3332442939281463,jumping
1761467381471797200,-0.6764354726217686,0.4172881312206387,-0.1772346357375383,0.3535473942756653,-0.6967229843139648,0.4459702968597412,jumping
1761467381481780200,-0.4550274947673082,0.1973842743188142,-1.4895201803535223,0.602895200252533,-0.3149758875370025,0.468534767627716,jumping
1761467381491763200,-0.5667538855448365,-0.0350987859100103,-0.6964514018207788,0.8979782462120056,-0.3959988355636596,0.4124017357826233,jumping
1761467381501746200,-0.6823522954501211,0.6018386429294943,-1.223363983103633,1.125135898590088,0.1238766759634018,0.3392413854598999,jumping
1761467381511729200,-0.6100055827721953,1.005315106418729,-0.0139437696784734,1.2030397653579712,0.4476991891860962,0.1600335389375686,jumping
1761467381521711000,-0.4849862143751233,1.1945759877756237,1.096215274527669,1.066206932067871,0.6286314129829407,-0.0349710434675216,jumping
1761467381531694000,-0.2497811818365007,1.0588564347311853,0.5462421356528997,0.8302130699157715,0.5261229276657104,-0.1477428674697876,jumping
1761467381541677300,-0.133971686463803,0.3266433991774916,0.331266090542078,0.4442008137702942,0.0963239222764968,-0.2727798819541931,jumping
1761467381551660300,-0.4135641422614455,0.3290612739741802,-0.0676046327173709,0.0953610837459564,-0.3075146377086639,-0.3434028923511505,jumping
1761467381561643000,-0.4165884585186838,0.767088241840899,-0.5438508566021919,-0.1467519253492355,-0.5733230113983154,-0.3685894608497619,jumping
1761467381571626200,0.0221587133813649,-0.1301762397035956,0.3054851680755615,-0.3115749657154083,-0.7523284554481506,-0.3778932094573974,jumping
1761467381581609200,0.4534302887037396,-0.9682163788631558,0.447832614827156,-0.392377644777298,-0.5020648241043091,-0.233193814754486,jumping
1761467381591592200,1.004209191003442,-1.9876240157812832,0.7849895169734954,-0.3910077214241028,-0.2952956557273865,0.0841641649603843,jumping
1761467381601575200,1.2469351205661892,-3.0434497045144435,0.592432224419713,-0.4872576892375946,-0.3974312245845794,0.2193822413682937,jumping
1761467381611557000,0.7264042031444609,-1.28331079454422,-1.0378238758355378,-0.5366268157958984,-0.2671414017677307,0.2907589375972748,jumping
1761467381621540400,0.7424800164155662,0.4357224903166294,-1.7535896344572304,-0.561423122882843,0.0654947087168693,0.4343271851539612,jumping
1761467381631523000,1.1276877596992998,-0.3673626553177833,-1.3771774112433195,-0.5620902180671692,0.3328065872192383,0.5747256278991699,jumping
1761467381641506300,1.0934938136745245,-0.71497811537534,-1.9252391635388133,-0.5280348062515259,0.5918018817901611,0.7036345601081848,jumping
1761467381651489300,1.052202822060883,-0.413673155593872,-2.453528878393769,-0.5169832110404968,0.8909816741943359,0.7768624424934387,jumping
1761467381661472300,1.05987138392739,-0.3522665007337928,-2.634056125935912,-0.4958885908126831,1.0431307554244995,0.7637316584587097,jumping
1761467381671455200,1.2639281948126853,-0.4439651257440447,-3.115826081678271,-0.4813184440135956,0.9726094007492064,0.6834781169891357,jumping
1761467381681438200,1.412383749181032,-0.7555889427050948,-3.6847587725669135,-0.4883013069629669,0.7459027171134949,0.5560926795005798,jumping
1761467381691421200,1.4331380756571888,-1.120437861636281,-4.062497860470414,-0.5159779191017151,0.4242397248744964,0.424623042345047,jumping
1761467381701403100,1.377329386934638,-1.3284165952056646,-4.102413106751442,-0.5514116883277893,0.0724848508834838,0.302291601896286,jumping
1761467381711386000,1.2386159127712248,-1.403791569663584,-3.9315924297094345,-0.5675233006477356,-0.261130690574646,0.1857649683952331,jumping
1761467381721369300,1.1588367120049894,-1.3363465114220976,-3.8178795412898063,-0.533602774143219,-0.5696994066238403,0.0709936767816543,jumping
1761467381731352300,1.1752245868999511,-1.124665416203439,-3.6968028461039055,-0.4476665556430816,-0.8857607245445251,-0.0294149518013,jumping
1761467381741335000,1.212193331400305,-0.9070607761546968,-3.642197980213165,-0.3288024961948395,-1.1680225133895874,-0.0980506762862205,jumping
1761467381751318300,1.2720594788201152,-0.7601657491013407,-3.515307045790553,-0.2147241234779358,-1.3550260066986084,-0.1081941202282905,jumping
1761467381761301200,1.3039281967677174,-0.632197833096981,-3.052010904371738,-0.1440862417221069,-1.421242594718933,-0.0161808207631111,jumping
1761467381771284200,1.2398197356030345,-0.4627946216374635,-2.428914661619067,-0.1008421033620834,-1.3833184242248535,0.151169553399086,jumping
1761467381781267200,1.1925334490973505,-0.3222369809120893,-1.8330495401412248,-0.0546630024909973,-1.260704517364502,0.3530929684638977,jumping
1761467381791249200,1.1320132947482169,-0.1767117809072136,-1.2343641005456447,0.0277969874441623,-1.104763388633728,0.5359650254249573,jumping
1761467381801232100,0.8335461887411773,-0.0301680515095591,-0.9097147977948188,0.1482370197772979,-0.932045876979828,0.6579780578613281,jumping
1761467381811215000,0.6013952830761671,0.2190516239866614,-0.6090449210464954,0.2786030173301697,-0.7623282670974731,0.7257592082023621,jumping
1761467381821198300,0.4149989973701536,0.5011281516849995,-0.3688824122309684,0.3957986533641815,-0.6262355446815491,0.7361403107643127,jumping
1761467381831181300,0.1993375638110563,0.58067895052284,-0.1669219160377979,0.4889573454856872,-0.5213003754615784,0.6917893290519714,jumping
1761467381841164000,0.0466607384858652,0.6147513159945607,-0.0075309800267219,0.5011637210845947,-0.3956488966941833,0.5947789549827576,jumping
1761467381851147300,-0.0187076230794191,0.6328776320546865,0.3508171787083148,0.4488001465797424,-0.2574318945407867,0.4926302134990692,jumping
1761467381861130200,-0.071294938602671,0.601898848684132,0.845584563189745,0.3889665603637695,-0.1127656921744346,0.4442985653877258,jumping
1761467381871113200,-0.2258996997831389,0.5939674711629748,1.2022136430472137,0.3732765316963196,0.0125956889241933,0.4714928865432739,jumping
1761467381881095200,-0.3831095654280856,0.5248851671084761,1.4364099369347094,0.4186920523643493,0.0994505658745765,0.5207660794258118,jumping
1761467381891078100,-0.4422825064193457,0.5347191633805632,1.528208515188098,0.4876988232135772,0.1723127961158752,0.5253893136978149,jumping
1761467381901061400,-0.3584321472240612,0.6558464197099209,1.6911808168172835,0.5322938561439514,0.2807538211345672,0.4319524466991424,jumping
1761467381911044000,-0.0721987555745989,0.8643865865543484,1.885543697488308,0.5288229584693909,0.3558496534824371,0.2732986211776733,jumping
1761467381921027000,0.3792462775960564,1.1481240332022309,2.0222639520078896,0.5287421941757202,0.2378677427768707,0.1568406969308853,jumping
1761467381931010300,0.3049347676511854,1.2586305267959832,1.822590105447173,0.5138769745826721,0.0500973090529441,0.1372997611761093,jumping
1761467381940993300,0.0707931996256113,1.3521578285381195,1.4813029716283082,0.41285040974617,0.0618190355598926,0.073257029056549,jumping
1761467381950976300,0.2241920190824195,1.289302728435397,2.0785686075538394,0.3874087035655975,-0.0076623018831014,0.0534452460706234,jumping
1761467381960959200,0.2369829289313405,0.7411150116726756,2.072149972683192,0.3833449780941009,-0.1510106772184372,0.0623844116926193,jumping
1761467381970941200,0.1660135324886068,0.3327016763031482,1.9620581973701716,0.3019750118255615,-0.3363270163536072,0.0299423150718212,jumping
1761467381980924200,0.197554004862532,0.3645914370387792,1.69070267791152,0.1459941267967224,-0.4091076850891113,-0.0628506019711494,jumping
1761467381990907100,0.3133717566069215,0.7125865440636873,1.8650678956925868,-0.0173141080886125,-0.4393430948257446,-0.1588149517774582,jumping
1761467382000890400,0.2983751168746501,0.9668371994644402,2.322290854677558,-0.2335143536329269,-0.568701446056366,-0.231426328420639,jumping
1761467382010873300,0.1588291374098509,0.9579261632561684,2.2457465441793203,-0.5752823352813721,-0.7421283721923828,-0.3464293181896209,jumping
1761467382020856600,0.2305964427646249,0.8987970979392528,1.8440297838389872,-0.9378252625465392,-1.0185600519180298,-0.4323960244655609,jumping
1761467382030839800,0.2518100573156029,0.6365761943116783,1.3399609025269743,-1.159531593322754,-1.3967736959457395,-0.4449661672115326,jumping
1761467382040822500,0.1019336763639003,0.0411219917222857,0.5301584313362836,-0.3311260938644409,-0.2155871987342834,-0.6293758153915405,jumping
1761467382050805500,-1.105309339152649,0.1227417057886719,-1.1945949847370383,0.592532753944397,0.7295268177986145,-0.8123059868812561,jumping
1761467382060787700,-3.6570097648978233,0.4656581943750381,-0.2487649174660444,0.5760120153427124,0.4928727149963379,-0.7982086539268494,jumping
1761467382070770400,-2.7770883400812743,0.5959595217630267,-0.788556269544363,0.6140952110290527,0.1379916071891784,-0.6240012049674988,jumping
1761467382080753700,-0.6052064388621599,0.0019108020573854,-2.598999425601959,0.5950726866722107,0.1701345741748809,-0.4749361872673034,jumping
1761467382090736600,-0.1787375145811587,-0.4861985858395695,-1.3618489092081785,0.5575618147850037,0.5174198150634766,-0.415037453174591,jumping
1761467382100719600,0.0467740261346101,0.048159927535057,1.1501239748477936,0.512597918510437,0.9715438485145568,-0.4090436995029449,jumping
1761467382110702600,0.2698691898910328,0.1544599093496799,1.522669001239538,0.3632718026638031,1.2945178747177124,-0.3739797174930572,jumping
1761467382120685600,0.1579678444053977,0.0206786308914423,1.2081371878772973,0.1259037554264068,1.475542068481445,-0.2590461373329162,jumping
1761467382130668500,-0.1278844389719888,-0.0755859868600964,0.965207552435994,-0.0843387022614479,1.6041878461837769,-0.1072805672883987,jumping
1761467382140651800,-0.1153616420073434,-0.2729872123137116,0.8097177155166864,-0.2405356615781784,1.6177510023117063,0.0264152232557535,jumping
1761467382150633500,-0.0757262264478486,-0.2303977783873677,0.7563257325470447,-0.3255682587623596,1.5112344026565552,0.1086887866258621,jumping
1761467382160616700,0.2563700769738294,-0.4075830220252275,0.0986374843627214,-0.3326781392097473,1.5083835124969482,0.0919378623366355,jumping
1761467382170599700,0.3941660161672159,-0.308852306421101,-0.092981650558114,-0.2954127788543701,1.5733600854873655,0.0192189235240221,jumping
1761467382180582400,0.1649950761610642,-0.2975549595981836,0.5421183337211608,-0.2492034584283828,1.3332500457763672,-0.0040018032304942,jumping
1761467382190565600,-0.0041931043082848,-0.298108209566772,0.2781792279988527,-0.1567254513502121,0.7870643734931946,0.1423319727182388,jumping
1761467382200548600,0.2393595949348062,-0.8060285056099296,-1.505951090672612,-0.0539754815399646,0.5196027755737305,0.2472414523363113,jumping
1761467382210531600,0.3931443084366619,-0.8578978090569377,-1.6944576465308665,-0.0116943372413516,0.4124174416065216,0.2725108861923218,jumping
1761467382220514600,0.1076888788897544,0.1280818977728486,-0.2748269949615001,0.0231870207935571,0.2745109498500824,0.257024198770523,jumping
1761467382230497500,-0.0377303765226155,0.3815112999185919,-0.352230552637577,0.0335592329502105,0.2074474990367889,0.2040357887744903,jumping
1761467382240479700,-0.0653952861048281,0.5416442864686251,-0.3444821304678916,0.0108394799754023,0.1695943623781204,0.151228591799736,jumping
1761467382250462500,-0.220470331678167,0.8474640933260321,-0.1708358746111392,-0.018630526959896,0.0773736238479614,0.1191731914877891,jumping
1761467382260445700,-0.1902873017951846,0.8525611242040991,-0.5600637402564287,-0.0508878529071807,-0.0599936097860336,0.0984207019209861,jumping
1761467382270428700,-0.3145635967399924,0.6767223267391324,-0.7905822224140167,-0.1000269055366516,-0.2096965461969375,0.0320597849786281,jumping
1761467382280411400,-0.3527618099700659,0.8308189557343721,-1.0851818393379449,-0.1302654892206192,-0.286627322435379,-0.064387060701847,jumping
1761467382290394600,-0.2188342549089342,1.0662702181190251,-1.040501570612192,-0.1091407611966133,-0.3272602558135986,-0.1587870717048645,jumping
1761467382300377600,-0.0652506900023669,0.8770102135449648,-0.602273819476366,-0.0622823201119899,-0.3655072152614593,-0.204734057188034,jumping
1761467382310360600,0.0609562807440757,0.4198167729154229,-0.41755613450706,-0.0041311313398182,-0.3910543918609619,-0.1933439821004867,jumping
1761467382320343600,0.2239283631775528,0.1073144195541739,-0.2791156320661306,0.0460798740386962,-0.394976794719696,-0.1547979116439819,jumping
