time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
1761466813811146500,0.0069958959024865,0.0057692127848975,0.1226917291671037,0.0005903432611376,9.0600689873e-05,-0.0004302565939724,still
1761466813821129500,-0.0017420213617384,0.0135134702361188,0.1333165835559368,-9.99118201434e-05,0.0006474959664046,-0.0024611824192106,still
1761466813831113500,0.0053328580610919,0.0016497765010222,0.1213461597770452,0.0011094294022768,-0.0007115150801837,-0.0012814020738005,still
1761466813841096400,0.0115844110028352,0.0022256310270633,0.1196989770919084,0.0015868551563471,-0.0004695625975728,0.0015160711482167,still
1761466813851080400,0.0117637496251147,0.0162899035463575,0.1443874281466007,0.0013279959093779,0.0015211501158773,-0.0010693254880607,still
1761466813861063400,0.0221733720943797,0.0193073699377011,0.1303220779150724,6.36463519185e-05,0.0001820400357246,0.000208725221455,still
1761466813871047400,0.0301630465408787,0.0241123225340154,0.1304705464750528,0.0044362908229231,0.0033831594046205,-0.0002144509926438,still
1761466813881030700,0.0291688204722944,0.0207383617220446,0.129421914204955,0.0032586802262812,0.0036183807533234,-0.0007344782352447,still
1761466813891014700,0.0217146411419846,-0.0014272654572967,0.1307686526387929,0.0014011252205818,0.0002436232753098,0.0007520983926951,still
1761466813900997400,0.0087501830907538,-0.0260485604267567,0.1152063418477773,0.0022897704038769,-5.78297767788e-05,-0.0019045816734433,still
1761466813910981400,-0.0019465309578925,-0.0397627499999012,0.1325631348401308,0.0007014612201601,0.0005584259051829,-0.0012385249137878,still
1761466813920964400,0.0054738739669788,-0.0342338761763647,0.124481535193324,0.00093180895783,0.0017214661929756,0.002609830815345,still
1761466813930948600,0.0021107268099673,-0.0233510832373984,0.1219400340169668,0.0013288862537592,0.0018053560052067,-0.0004623918794095,still
1761466813940932600,-0.005261473325314,-0.0012222809371072,0.1220914251863956,-0.0012556836009025,-0.0036150950472801,0.000820186920464,still
1761466813950915600,-0.0031226894646417,0.0082542893325909,0.1315209323108196,0.0006013384554535,0.0013122854288667,0.0007514772005379,still
